1185807283 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185808977 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185818707 134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185889659 239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185891247 259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185893895 278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185895453 297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186056438 372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186060740 447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186061424 470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186075404 540 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186076583 584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186079641 599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186080064 621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186082479 639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186247749 647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186249588 702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186313656 703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186317145 754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186317901 768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186319152 769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186320254 772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186321284 798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186321473 800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186321571 801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186488178 807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186488361 812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186489625 866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186490927 885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186491514 902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186492107 924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186492274 930 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186500578 950 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186500971 962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186501365 970 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186502711 978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186502726 994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186502755 1135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186504178 1141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186903388 1481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186912588 1500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186912602 1501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186925809 1523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186935276 1562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186942728 1566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187091141 1567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187091932 1571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187092886 1581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187094179 1612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187103706 1630 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187103748 1647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187110904 1683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187112266 1692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187116457 1697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187117020 1702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187262419 1713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187264126 2523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187264623 2531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187265574 2537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187266246 2541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187266270 2555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187267448 2557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187268966 2588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187269666 2596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187269687 2596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187270000 2602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187284177 2632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187698716 2645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187700626 2673 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187702069 2676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187710679 2681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187712076 2686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187712519 2695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187713375 2705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187721789 2705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187782159 2712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187782555 2715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187783627 2719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187805908 2720 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187950777 2727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187951029 2728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187951241 2730 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187952472 2741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187954119 2742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187957428 2743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187957468 2744 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188309526 2751 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188309604 2756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188399149 2758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188400278 2759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188404246 2762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188407057 2778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188407445 2779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189062176 2782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189063906 2796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189064198 2798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189064840 2806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189065000 2807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189081957 2812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189150190 2818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189150379 2819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189152390 2820 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189154241 2827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189155681 2854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189701013 2854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189701649 2859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189701775 2860 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1214633111 2860 0 0 0 0 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0
1214633112 2860 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214638725 2868 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214638988 2870 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214640893 2882 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214642323 2888 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214642760 2890 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214643336 2890 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214646567 2891 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214715483 2901 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214715620 3577 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214715948 3577 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1216052596 3600 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1216053129 3616 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1216053881 3626 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1216128834 3627 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1221401612 3627 0 0 0 1 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1224364037 3627 0 0 0 324 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1224531756 3627 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1224597517 3627 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1224599013 3629 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1227341429 3639 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1227341726 3644 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1227342734 3651 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1227345415 3652 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1230016066 3660 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1230017076 3668 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1230017527 3669 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1230018723 3676 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1231950023 3687 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1231950183 3688 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1231950517 3692 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1242557579 3692 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245345947 3693 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245347172 3702 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245348455 3728 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245348998 3730 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245484804 3730 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245500196 3731 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245501876 3741 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245502479 3742 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1252521237 3750 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1256576008 3751 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1256577884 3754 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1256580463 3760 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1257592281 3761 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260703742 3765 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260703816 3786 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260704572 3793 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260704988 3794 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260803527 3796 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583293 3808 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583622 3819 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583680 3828 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583734 3828 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583916 3828 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261585946 3831 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261589904 3883 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261590596 3901 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261597932 3921 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261598663 3922 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261599918 3932 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261642812 3935 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261643987 3943 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261644398 3948 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261645251 3956 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261645599 3958 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261646604 3959 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261731600 3959 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261733341 3960 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261733487 3966 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261734672 3975 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261735020 3976 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261815612 3979 0 0 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1262962164 3979 0 1 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263080045 3979 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263231357 4000 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263484422 4007 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263588014 4010 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263588065 4011 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263638185 4012 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263645722 4023 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263647019 4024 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263648037 4026 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263648098 4062 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263650824 4088 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263709246 4092 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263710902 4108 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263713165 4109 0 59 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263746341 4109 0 66 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263747379 4109 0 67 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1264922589 4111 0 67 0 353 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1267226774 4111 0 67 0 358 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1269377539 4111 0 67 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1270213285 4115 0 67 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1270213584 4120 0 67 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1270213658 4124 0 67 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1270213921 4125 0 67 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1276003631 4126 0 67 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1276005398 4141 0 67 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1276145510 4142 0 67 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1277251503 4142 0 67 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1277661324 4142 0 68 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1279912829 4143 0 68 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1281164815 4184 0 68 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1281165936 4221 0 68 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1285683641 4221 0 68 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1287336441 4228 0 68 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1287602087 4229 0 68 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1294476259 4232 0 68 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1294477431 4237 0 68 0 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1294685092 4238 0 68 5 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1295074832 4245 0 68 158 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1295282151 4246 0 68 158 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1295285850 4254 0 138 158 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1295287285 4256 0 138 158 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1295287320 4257 0 138 158 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1295372806 4270 0 138 158 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1295450669 4273 0 138 158 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1295453271 4273 0 138 164 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
1298043216 4278 0 138 164 358 0 0 0 0 3 0 0 55 0 0 0 0 0 0 1
